"","date","count"
"1370",2016-07-04,548871
"1371",2016-07-05,671219
"1372",2016-07-06,593917
"1373",2016-07-07,651940
"1374",2016-07-08,617704
"1375",2016-07-09,343867
"1376",2016-07-10,357428
"1377",2016-07-11,651291
"1378",2016-07-12,656929
"1379",2016-07-13,584586
"1380",2016-07-14,574226
"1381",2016-07-15,566969
"1382",2016-07-16,289625
"1383",2016-07-17,305231
"1384",2016-07-18,668013
"1385",2016-07-19,701878
"1386",2016-07-20,679313
"1387",2016-07-21,626536
"1388",2016-07-22,538869
"1389",2016-07-23,277293
"1390",2016-07-24,284540
"1391",2016-07-25,619711
"1392",2016-07-26,671071
"1393",2016-07-27,602183
"1394",2016-07-28,677969
"1395",2016-07-29,568872
"1396",2016-07-30,372117
"1397",2016-07-31,287158
"1398",2016-08-01,563653
"1399",2016-08-02,674411
"1400",2016-08-03,636601
"1401",2016-08-04,608799
"1402",2016-08-05,536322
"1403",2016-08-06,315167
"1404",2016-08-07,299068
"1405",2016-08-08,633353
"1406",2016-08-09,626196
"1407",2016-08-10,610536
"1408",2016-08-11,585827
"1409",2016-08-12,554126
"1410",2016-08-13,295704
"1411",2016-08-14,271170
"1412",2016-08-15,534515
"1413",2016-08-16,632658
"1414",2016-08-17,621417
"1415",2016-08-18,594539
"1416",2016-08-19,569649
"1417",2016-08-20,302260
"1418",2016-08-21,327395
"1419",2016-08-22,634692
"1420",2016-08-23,673811
"1421",2016-08-24,665690
"1422",2016-08-25,735926
"1423",2016-08-26,629793
"1424",2016-08-27,330078
"1425",2016-08-28,339007
"1426",2016-08-29,684004
"1427",2016-08-30,744962
"1428",2016-08-31,758646
"1429",2016-09-01,767401
"1430",2016-09-02,678707
"1431",2016-09-03,330689
"1432",2016-09-04,341170
"1433",2016-09-05,632999
"1434",2016-09-06,817664
"1435",2016-09-07,944234
"1436",2016-09-08,833356
"1437",2016-09-09,755477
"1438",2016-09-10,420604
"1439",2016-09-11,389398
"1440",2016-09-12,871116
"1441",2016-09-13,889252
"1442",2016-09-14,876974
"1443",2016-09-15,841793
"1444",2016-09-16,741416
"1445",2016-09-17,381619
"1446",2016-09-18,384324
"1447",2016-09-19,817173
"1448",2016-09-20,924016
"1449",2016-09-21,879164
"1450",2016-09-22,869365
"1451",2016-09-23,731676
"1452",2016-09-24,418636
"1453",2016-09-25,413712
"1454",2016-09-26,801936
"1455",2016-09-27,939626
"1456",2016-09-28,870190
"1457",2016-09-29,908768
"1458",2016-09-30,740057
"1459",2016-10-01,375256
"1460",2016-10-02,425422
"1461",2016-10-03,820709
"1462",2016-10-04,926002
"1463",2016-10-05,911898
"1464",2016-10-06,921291
"1465",2016-10-07,797105
"1466",2016-10-08,416061
"1467",2016-10-09,442552
"1468",2016-10-10,829775
"1469",2016-10-11,913699
"1470",2016-10-12,961462
"1471",2016-10-13,910085
"1472",2016-10-14,807971
"1473",2016-10-15,461645
"1474",2016-10-16,448087
"1475",2016-10-17,961002
"1476",2016-10-18,959699
"1477",2016-10-19,954686
"1478",2016-10-20,915994
"1479",2016-10-21,973902
"1480",2016-10-22,452600
"1481",2016-10-23,461756
"1482",2016-10-24,1001311
"1483",2016-10-25,973755
"1484",2016-10-26,910183
"1485",2016-10-27,884575
"1486",2016-10-28,731052
"1487",2016-10-29,385723
"1488",2016-10-30,471322
"1489",2016-10-31,853312
"1490",2016-11-01,960608
"1491",2016-11-02,1136597
"1492",2016-11-03,1146118
"1493",2016-11-04,1020379
"1494",2016-11-05,570332
"1495",2016-11-06,534825
"1496",2016-11-07,1062116
"1497",2016-11-08,1089388
"1498",2016-11-09,985311
"1499",2016-11-10,1139728
"1500",2016-11-11,857887
"1501",2016-11-12,530923
"1502",2016-11-13,535710
"1503",2016-11-14,1152311
"1504",2016-11-15,1191973
"1505",2016-11-16,1124721
"1506",2016-11-17,1129521
"1507",2016-11-18,977271
"1508",2016-11-19,550413
"1509",2016-11-20,604516
"1510",2016-11-21,1075848
"1511",2016-11-22,1103355
"1512",2016-11-23,991534
"1513",2016-11-24,849755
"1514",2016-11-25,765010
"1515",2016-11-26,512457
"1516",2016-11-27,548431
"1517",2016-11-28,1058973
"1518",2016-11-29,1245145
"1519",2016-11-30,1187000
"1520",2016-12-01,1145397
"1521",2016-12-02,974960
"1522",2016-12-03,539294
"1523",2016-12-04,606890
"1524",2016-12-05,1110691
"1525",2016-12-06,1097064
"1526",2016-12-07,1054718
"1527",2016-12-08,987561
"1528",2016-12-09,893369
"1529",2016-12-10,526723
"1530",2016-12-11,493667
"1531",2016-12-12,933219
"1532",2016-12-13,945003
"1533",2016-12-14,935530
"1534",2016-12-15,897723
"1535",2016-12-16,806685
"1536",2016-12-17,445198
"1537",2016-12-18,443167
"1538",2016-12-19,808233
"1539",2016-12-20,804777
"1540",2016-12-21,844643
"1541",2016-12-22,697280
"1542",2016-12-23,525723
"1543",2016-12-24,333182
"1544",2016-12-25,268094
"1545",2016-12-26,379466
"1546",2016-12-27,490813
"1547",2016-12-28,605182
"1548",2016-12-29,544969
"1549",2016-12-30,437425
"1550",2016-12-31,275984
"1551",2017-01-01,244440
"1552",2017-01-02,493666
"1553",2017-01-03,833431
"1554",2017-01-04,884483
"1555",2017-01-05,841352
"1556",2017-01-06,733554
"1557",2017-01-07,427845
"1558",2017-01-08,441904
"1559",2017-01-09,925537
"1560",2017-01-10,1045995
"1561",2017-01-11,1164754
"1562",2017-01-12,1124165
"1563",2017-01-13,967532
"1564",2017-01-14,474228
"1565",2017-01-15,491819
"1566",2017-01-16,938450
"1567",2017-01-17,1160986
"1568",2017-01-18,1206642
"1569",2017-01-19,1188584
"1570",2017-01-20,1105376
"1571",2017-01-21,573507
"1572",2017-01-22,560257
"1573",2017-01-23,1161919
"1574",2017-01-24,1202123
"1575",2017-01-25,1285387
"1576",2017-01-26,1139183
"1577",2017-01-27,1031060
"1578",2017-01-28,494352
"1579",2017-01-29,523783
"1580",2017-01-30,1104937
"1581",2017-01-31,1186653
"1582",2017-02-01,1205129
"1583",2017-02-02,1139361
"1584",2017-02-03,1106105
"1585",2017-02-04,570183
"1586",2017-02-05,571141
"1587",2017-02-06,1129596
"1588",2017-02-07,1253377
"1589",2017-02-08,1236726
"1590",2017-02-09,1292378
"1591",2017-02-10,1080733
"1592",2017-02-11,591641
"1593",2017-02-12,562197
"1594",2017-02-13,1155034
"1595",2017-02-14,1226434
"1596",2017-02-15,1338242
"1597",2017-02-16,1265083
"1598",2017-02-17,1168006
"1599",2017-02-18,586710
"1600",2017-02-19,628268
"1601",2017-02-20,1073278
"1602",2017-02-21,1355861
"1603",2017-02-22,1248526
"1604",2017-02-23,1201384
"1605",2017-02-24,1089370
"1606",2017-02-25,597183
"1607",2017-02-26,670459
"1608",2017-02-27,1192526
"1609",2017-02-28,1074113
"1610",2017-03-01,721959
"1611",2017-03-02,1273853
"1612",2017-03-03,1091335
"1613",2017-03-04,594932
"1614",2017-03-05,592394
"1615",2017-03-06,1160498
"1616",2017-03-07,1217918
"1617",2017-03-08,1303740
"1618",2017-03-09,1225204
"1619",2017-03-10,1117882
"1620",2017-03-11,655598
"1621",2017-03-12,597545
"1622",2017-03-13,1217594
"1623",2017-03-14,1238552
"1624",2017-03-15,1219101
"1625",2017-03-16,1214081
"1626",2017-03-17,1060539
"1627",2017-03-18,579798
"1628",2017-03-19,604903
"1629",2017-03-20,1227987
"1630",2017-03-21,1327198
"1631",2017-03-22,1292555
"1632",2017-03-23,1247352
"1633",2017-03-24,1202717
"1634",2017-03-25,595127
"1635",2017-03-26,617393
"1636",2017-03-27,1412351
"1637",2017-03-28,1314232
"1638",2017-03-29,1298220
"1639",2017-03-30,1258241
"1640",2017-03-31,1041649
"1641",2017-04-01,607212
"1642",2017-04-02,594872
"1643",2017-04-03,1305394
"1644",2017-04-04,1737760
"1645",2017-04-05,1536341
"1646",2017-04-06,1404785
"1647",2017-04-07,1201772
"1648",2017-04-08,706011
"1649",2017-04-09,642991
"1650",2017-04-10,1234512
"1651",2017-04-11,1286674
"1652",2017-04-12,1304690
"1653",2017-04-13,1296232
"1654",2017-04-14,938469
"1655",2017-04-15,611976
"1656",2017-04-16,534246
"1657",2017-04-17,980219
"1658",2017-04-18,1270558
"1659",2017-04-19,1288041
"1660",2017-04-20,1293359
"1661",2017-04-21,1159581
"1662",2017-04-22,715751
"1663",2017-04-23,677275
"1664",2017-04-24,1421511
"1665",2017-04-25,1572509
"1666",2017-04-26,1507508
"1667",2017-04-27,1410889
"1668",2017-04-28,1103992
"1669",2017-04-29,673131
"1670",2017-04-30,579433
"1671",2017-05-01,948110
"1672",2017-05-02,1291063
"1673",2017-05-03,1282173
"1674",2017-05-04,1239754
"1675",2017-05-05,1190811
"1676",2017-05-06,636798
"1677",2017-05-07,684367
"1678",2017-05-08,1250411
"1679",2017-05-09,1245132
"1680",2017-05-10,1283241
"1681",2017-05-11,1233504
"1682",2017-05-12,1096072
"1683",2017-05-13,564145
"1684",2017-05-14,582897
"1685",2017-05-15,1198019
"1686",2017-05-16,1270556
"1687",2017-05-17,1307225
"1688",2017-05-18,1281064
"1689",2017-05-19,1089220
"1690",2017-05-20,569041
"1691",2017-05-21,586018
"1692",2017-05-22,1240592
"1693",2017-05-23,1320961
"1694",2017-05-24,1250824
"1695",2017-05-25,1136443
"1696",2017-05-26,1079423
"1697",2017-05-27,589298
"1698",2017-05-28,539231
"1699",2017-05-29,936285
"1700",2017-05-30,1196161
"1701",2017-05-31,1270236
"1702",2017-06-01,1244845
"1703",2017-06-02,1071050
"1704",2017-06-03,574305
"1705",2017-06-04,538647
"1706",2017-06-05,1280244
"1707",2017-06-06,1237767
"1708",2017-06-07,1235730
"1709",2017-06-08,1242302
"1710",2017-06-09,1124935
"1711",2017-06-10,606833
"1712",2017-06-11,597419
"1713",2017-06-12,1227922
"1714",2017-06-13,1284483
"1715",2017-06-14,1263482
"1716",2017-06-15,1149881
"1717",2017-06-16,1051619
"1718",2017-06-17,509736
"1719",2017-06-18,522515
"1720",2017-06-19,1189264
"1721",2017-06-20,1286459
"1722",2017-06-21,1205105
"1723",2017-06-22,1206020
"1724",2017-06-23,1016759
"1725",2017-06-24,532005
"1726",2017-06-25,526286
"1727",2017-06-26,1099522
"1728",2017-06-27,1189291
"1729",2017-06-28,1126778
"1730",2017-06-29,1102955
"1731",2017-06-30,970138
"1732",2017-07-01,534030
"1733",2017-07-02,477708
"1734",2017-07-03,1048446
"1735",2017-07-04,1030997
"1736",2017-07-05,1132157
"1737",2017-07-06,1132486
"1738",2017-07-07,1032892
"1739",2017-07-08,549370
"1740",2017-07-09,509296
"1741",2017-07-10,1192299
"1742",2017-07-11,1233790
"1743",2017-07-12,1156367
"1744",2017-07-13,1098901
"1745",2017-07-14,900500
"1746",2017-07-15,418943
"1747",2017-07-16,435283
"1748",2017-07-17,1007509
"1749",2017-07-18,1170624
"1750",2017-07-19,1577382
"1751",2017-07-20,1419572
"1752",2017-07-21,1003281
"1753",2017-07-22,536582
"1754",2017-07-23,518465
"1755",2017-07-24,1069438
"1756",2017-07-25,1145264
"1757",2017-07-26,1080104
"1758",2017-07-27,1050019
"1759",2017-07-28,943478
"1760",2017-07-29,508904
"1761",2017-07-30,500015
"1762",2017-07-31,1017059
"1763",2017-08-01,1040571
"1764",2017-08-02,1043080
"1765",2017-08-03,1030265
"1766",2017-08-04,954743
"1767",2017-08-05,500636
"1768",2017-08-06,498240
"1769",2017-08-07,1026208
"1770",2017-08-08,1027929
"1771",2017-08-09,1016492
"1772",2017-08-10,1023283
"1773",2017-08-11,928713
"1774",2017-08-12,467328
"1775",2017-08-13,478608
"1776",2017-08-14,987308
"1777",2017-08-15,970680
"1778",2017-08-16,1094678
"1779",2017-08-17,1080760
"1780",2017-08-18,983611
"1781",2017-08-19,561186
"1782",2017-08-20,537671
"1783",2017-08-21,1003647
"1784",2017-08-22,1118447
"1785",2017-08-23,1180618
"1786",2017-08-24,1141844
"1787",2017-08-25,1035786
"1788",2017-08-26,569546
"1789",2017-08-27,553925
"1790",2017-08-28,1131693
"1791",2017-08-29,1317996
"1792",2017-08-30,1288022
"1793",2017-08-31,1271768
"1794",2017-09-01,1037935
"1795",2017-09-02,614566
"1796",2017-09-03,578851
"1797",2017-09-04,1005664
"1798",2017-09-05,1338007
"1799",2017-09-06,1417121
"1800",2017-09-07,1431840
"1801",2017-09-08,1245990
"1802",2017-09-09,638470
"1803",2017-09-10,706232
"1804",2017-09-11,1443188
"1805",2017-09-12,1489498
"1806",2017-09-13,1530387
"1807",2017-09-14,1495770
"1808",2017-09-15,1260108
"1809",2017-09-16,723890
"1810",2017-09-17,691323
"1811",2017-09-18,1392899
"1812",2017-09-19,1576553
"1813",2017-09-20,1663170
"1814",2017-09-21,1445579
"1815",2017-09-22,1353653
"1816",2017-09-23,688831
"1817",2017-09-24,685884
"1818",2017-09-25,1494037
"1819",2017-09-26,1600931
"1820",2017-09-27,1563664
"1821",2017-09-28,1434851
"1822",2017-09-29,1234077
"1823",2017-09-30,655909
"1824",2017-10-01,624180
"1825",2017-10-02,1352787
"1826",2017-10-03,1402213
"1827",2017-10-04,1480703
"1828",2017-10-05,1409058
"1829",2017-10-06,1293651
"1830",2017-10-07,663230
"1831",2017-10-08,705954
"1832",2017-10-09,1288190
"1833",2017-10-10,1612428
"1834",2017-10-11,1643900
"1835",2017-10-12,1524289
"1836",2017-10-13,1309861
"1837",2017-10-14,670568
"1838",2017-10-15,662174
"1839",2017-10-16,1447599
"1840",2017-10-17,1500448
"1841",2017-10-18,1444303
"1842",2017-10-19,1405409
"1843",2017-10-20,1358533
"1844",2017-10-21,644943
"1845",2017-10-22,670279
"1846",2017-10-23,1460116
"1847",2017-10-24,1565524
"1848",2017-10-25,1548816
"1849",2017-10-26,1551959
"1850",2017-10-27,1341879
"1851",2017-10-28,683342
"1852",2017-10-29,662616
"1853",2017-10-30,1441321
"1854",2017-10-31,1438224
"1855",2017-11-01,1360244
"1856",2017-11-02,1497317
"1857",2017-11-03,1320112
"1858",2017-11-04,706934
"1859",2017-11-05,747754
"1860",2017-11-06,1572840
"1861",2017-11-07,1634076
"1862",2017-11-08,1716905
"1863",2017-11-09,1635758
"1864",2017-11-10,1315719
"1865",2017-11-11,764792
"1866",2017-11-12,767367
"1867",2017-11-13,1572818
"1868",2017-11-14,1764388
"1869",2017-11-15,1561624
"1870",2017-11-16,1626424
"1871",2017-11-17,1388424
"1872",2017-11-18,768204
"1873",2017-11-19,773346
"1874",2017-11-20,1629849
"1875",2017-11-21,1679686
"1876",2017-11-22,1517238
"1877",2017-11-23,1274042
"1878",2017-11-24,1301227
"1879",2017-11-25,720282
"1880",2017-11-26,751179
"1881",2017-11-27,1613092
"1882",2017-11-28,1667767
"1883",2017-11-29,1618506
"1884",2017-11-30,1552821
"1885",2017-12-01,1342741
"1886",2017-12-02,928563
"1887",2017-12-03,878590
"1888",2017-12-04,1663192
"1889",2017-12-05,1742909
"1890",2017-12-06,1641598
"1891",2017-12-07,1556890
"1892",2017-12-08,1260696
"1893",2017-12-09,816426
"1894",2017-12-10,750902
"1895",2017-12-11,1461543
"1896",2017-12-12,1494449
"1897",2017-12-13,1502421
"1898",2017-12-14,1349488
"1899",2017-12-15,1248129
"1900",2017-12-16,692940
"1901",2017-12-17,655963
"1902",2017-12-18,1264889
"1903",2017-12-19,1283675
"1904",2017-12-20,1204368
"1905",2017-12-21,1125304
"1906",2017-12-22,822804
"1907",2017-12-23,503404
"1908",2017-12-24,438935
"1909",2017-12-25,428147
"1910",2017-12-26,682116
"1911",2017-12-27,771592
"1912",2017-12-28,822527
"1913",2017-12-29,671827
"1914",2017-12-30,444024
"1915",2017-12-31,361204
"1916",2018-01-01,395936
"1917",2018-01-02,890988
"1918",2018-01-03,1079091
"1919",2018-01-04,1258316
"1920",2018-01-05,1058356
"1921",2018-01-06,614069
"1922",2018-01-07,637637
"1923",2018-01-08,1284480
"1924",2018-01-09,1479750
"1925",2018-01-10,1553734
"1926",2018-01-11,1426428
"1927",2018-01-12,1294634
"1928",2018-01-13,722882
"1929",2018-01-14,677720
"1930",2018-01-15,1293451
"1931",2018-01-16,1597987
"1932",2018-01-17,1635947
"1933",2018-01-18,1646404
"1934",2018-01-19,1457146
"1935",2018-01-20,732734
"1936",2018-01-21,746135
"1937",2018-01-22,1636555
"1938",2018-01-23,1806436
"1939",2018-01-24,1834848
"1940",2018-01-25,1793529
"1941",2018-01-26,1411476
"1942",2018-01-27,812700
"1943",2018-01-28,819282
"1944",2018-01-29,1735320
"1945",2018-01-30,2206860
"1946",2018-01-31,1762247
"1947",2018-02-01,1707198
"1948",2018-02-02,1455268
"1949",2018-02-03,756757
"1950",2018-02-04,736965
"1951",2018-02-05,1590924
"1952",2018-02-06,1715542
"1953",2018-02-07,1633238
"1954",2018-02-08,1712519
"1955",2018-02-09,1482020
"1956",2018-02-10,747793
"1957",2018-02-11,757671
"1958",2018-02-12,1522301
"1959",2018-02-13,1599451
"1960",2018-02-14,1511523
"1961",2018-02-15,1585202
"1962",2018-02-16,1354314
"1963",2018-02-17,706406
"1964",2018-02-18,683469
"1965",2018-02-19,1538148
"1966",2018-02-20,1676158
"1967",2018-02-21,1807331
"1968",2018-02-22,1672509
"1969",2018-02-23,1480773
"1970",2018-02-24,855011
"1971",2018-02-25,788919
"1972",2018-02-26,1703036
"1973",2018-02-27,1805546
"1974",2018-02-28,1767548
"1975",2018-03-01,1721192
"1976",2018-03-02,1476389
"1977",2018-03-03,812813
"1978",2018-03-04,852856
"1979",2018-03-05,1807575
"1980",2018-03-06,1805028
"1981",2018-03-07,1838742
"1982",2018-03-08,1744778
"1983",2018-03-09,1581077
"1984",2018-03-10,858369
"1985",2018-03-11,851610
"1986",2018-03-12,1806269
"1987",2018-03-13,1838918
"1988",2018-03-14,1801701
"1989",2018-03-15,1784908
"1990",2018-03-16,1664161
"1991",2018-03-17,881792
"1992",2018-03-18,874879
"1993",2018-03-19,1777403
"1994",2018-03-20,1899423
"1995",2018-03-21,1949203
"1996",2018-03-22,1803205
"1997",2018-03-23,1749169
"1998",2018-03-24,926318
"1999",2018-03-25,921829
"2000",2018-03-26,1767437
"2001",2018-03-27,1772829
"2002",2018-03-28,1753203
"2003",2018-03-29,1638821
"2004",2018-03-30,1222642
"2005",2018-03-31,782107
"2006",2018-04-01,752740
"2007",2018-04-02,1467287
"2008",2018-04-03,1914085
"2009",2018-04-04,2050883
"2010",2018-04-05,1990927
"2011",2018-04-06,1638010
"2012",2018-04-07,1064993
"2013",2018-04-08,1035662
"2014",2018-04-09,1905367
"2015",2018-04-10,2106398
"2016",2018-04-11,2223627
"2017",2018-04-12,1934306
"2018",2018-04-13,1709928
"2019",2018-04-14,994559
"2020",2018-04-15,1040547
"2021",2018-04-16,1856697
"2022",2018-04-17,1966516
"2023",2018-04-18,1910820
"2024",2018-04-19,1868172
"2025",2018-04-20,1651317
"2026",2018-04-21,872405
"2027",2018-04-22,923650
"2028",2018-04-23,1938820
"2029",2018-04-24,2349910
"2030",2018-04-25,2487852
"2031",2018-04-26,2327745
"2032",2018-04-27,2181433
"2033",2018-04-28,1642043
"2034",2018-04-29,1608472
"2035",2018-04-30,2151122
"2036",2018-05-01,1676117
"2037",2018-05-02,2228540
"2038",2018-05-03,2129616
"2039",2018-05-04,1809312
"2040",2018-05-05,1013912
"2041",2018-05-06,981040
"2042",2018-05-07,2032096
"2043",2018-05-08,2069417
"2044",2018-05-09,2072105
"2045",2018-05-10,1872617
"2046",2018-05-11,1694646
"2047",2018-05-12,997228
"2048",2018-05-13,955713
"2049",2018-05-14,1998658
"2050",2018-05-15,2076657
"2051",2018-05-16,1997776
"2052",2018-05-17,1988444
"2053",2018-05-18,1766418
"2054",2018-05-19,990268
"2055",2018-05-20,977048
"2056",2018-05-21,1727025
"2057",2018-05-22,1995858
"2058",2018-05-23,2063867
"2059",2018-05-24,2074950
"2060",2018-05-25,1710904
"2061",2018-05-26,906269
"2062",2018-05-27,945057
"2063",2018-05-28,1665663
"2064",2018-05-29,1990927
"2065",2018-05-30,2015829
"2066",2018-05-31,1859563
"2067",2018-06-01,1670654
"2068",2018-06-02,900978
"2069",2018-06-03,874947
"2070",2018-06-04,1886316
"2071",2018-06-05,1987994
"2072",2018-06-06,1944815
"2073",2018-06-07,1937921
"2074",2018-06-08,1681988
"2075",2018-06-09,956612
"2076",2018-06-10,932196
"2077",2018-06-11,1847935
"2078",2018-06-12,1988089
"2079",2018-06-13,1838644
"2080",2018-06-14,1759045
"2081",2018-06-15,1550127
"2082",2018-06-16,784615
"2083",2018-06-17,732148
"2084",2018-06-18,1668797
"2085",2018-06-19,1799607
"2086",2018-06-20,1797413
"2087",2018-06-21,1740576
"2088",2018-06-22,1537911
"2089",2018-06-23,851395
"2090",2018-06-24,840173
"2091",2018-06-25,1671460
"2092",2018-06-26,1920406
"2093",2018-06-27,1775587
"2094",2018-06-28,1775228
"2095",2018-06-29,1498579
"2096",2018-06-30,825121
"2097",2018-07-01,743833
"2098",2018-07-02,1548489
"2099",2018-07-03,1700566
"2100",2018-07-04,1631673
"2101",2018-07-05,1854994
"2102",2018-07-06,1725952
"2103",2018-07-07,1023266
"2104",2018-07-08,969216
"2105",2018-07-09,1903008
"2106",2018-07-10,1852510
"2107",2018-07-11,1779686
"2108",2018-07-12,1706430
"2109",2018-07-13,1446464
"2110",2018-07-14,864935
"2111",2018-07-15,802880
"2112",2018-07-16,1652119
"2113",2018-07-17,1772926
"2114",2018-07-18,1803643
"2115",2018-07-19,1782666
"2116",2018-07-20,1536114
"2117",2018-07-21,827189
"2118",2018-07-22,857213
"2119",2018-07-23,1692979
"2120",2018-07-24,1773473
"2121",2018-07-25,1731555
"2122",2018-07-26,1670834
"2123",2018-07-27,1576260
"2124",2018-07-28,904462
"2125",2018-07-29,754174
"2126",2018-07-30,1609785
"2127",2018-07-31,1683283
"2128",2018-08-01,1611705
"2129",2018-08-02,1780019
"2130",2018-08-03,1579800
"2131",2018-08-04,710174
"2132",2018-08-05,728382
"2133",2018-08-06,1607341
"2134",2018-08-07,1644510
"2135",2018-08-08,1635521
"2136",2018-08-09,1624813
"2137",2018-08-10,1382974
"2138",2018-08-11,774680
"2139",2018-08-12,732033
"2140",2018-08-13,1503944
"2141",2018-08-14,1612040
"2142",2018-08-15,1408994
"2143",2018-08-16,1547394
"2144",2018-08-17,1342603
"2145",2018-08-18,779542
"2146",2018-08-19,751448
"2147",2018-08-20,1555338
"2148",2018-08-21,1698767
"2149",2018-08-22,1708989
"2150",2018-08-23,1699738
"2151",2018-08-24,1505955
"2152",2018-08-25,776553
"2153",2018-08-26,778836
"2154",2018-08-27,1703495
"2155",2018-08-28,1924200
"2156",2018-08-29,1904307
"2157",2018-08-30,1921064
"2158",2018-08-31,1585622
"2159",2018-09-01,768640
"2160",2018-09-02,768077
"2161",2018-09-03,1457361
"2162",2018-09-04,2014377
"2163",2018-09-05,2176318
"2164",2018-09-06,2127215
"2165",2018-09-07,1788942
"2166",2018-09-08,1032830
"2167",2018-09-09,980515
"2168",2018-09-10,2042951
"2169",2018-09-11,2185015
"2170",2018-09-12,2641618
"2171",2018-09-13,2695492
"2172",2018-09-14,2395885
"2173",2018-09-15,1191195
"2174",2018-09-16,1330848
"2175",2018-09-17,2751884
"2176",2018-09-18,2826655
"2177",2018-09-19,2947504
"2178",2018-09-20,2840547
"2179",2018-09-21,2411012
"2180",2018-09-22,1238581
"2181",2018-09-23,1233517
"2182",2018-09-24,2541278
"2183",2018-09-25,2760720
"2184",2018-09-26,2814138
"2185",2018-09-27,2794641
"2186",2018-09-28,2433929
"2187",2018-09-29,1312066
"2188",2018-09-30,1230757
"2189",2018-10-01,2752025
"2190",2018-10-02,2830217
"2191",2018-10-03,2816983
"2192",2018-10-04,2779121
"2193",2018-10-05,2361449
"2194",2018-10-06,1240436
"2195",2018-10-07,1229986
"2196",2018-10-08,2512053
"2197",2018-10-09,2783518
"2198",2018-10-10,2964636
"2199",2018-10-11,2791961
"2200",2018-10-12,2401294
"2201",2018-10-13,1399898
"2202",2018-10-14,1274415
"2203",2018-10-15,2632735
"2204",2018-10-16,2883211
"2205",2018-10-17,2923376
"2206",2018-10-18,2792563
"2207",2018-10-19,2524330
"2208",2018-10-20,1357920
"2209",2018-10-21,13054858
"2210",2018-10-22,3718050
"2211",2018-10-23,3051268
"2212",2018-10-24,3178870
"2213",2018-10-25,2942237
"2214",2018-10-26,2584268
"2215",2018-10-27,1359998
"2216",2018-10-28,1340236
"2217",2018-10-29,2976386
"2218",2018-10-30,3015730
"2219",2018-10-31,2913864
"2220",2018-11-01,2646204
"2221",2018-11-02,2354184
"2222",2018-11-03,1332091
"2223",2018-11-04,1353459
"2224",2018-11-05,2900746
"2225",2018-11-06,2964450
"2226",2018-11-07,2958197
"2227",2018-11-08,2970489
"2228",2018-11-09,2761551
"2229",2018-11-10,1516655
"2230",2018-11-11,1484086
"2231",2018-11-12,2956843
"2232",2018-11-13,3357837
"2233",2018-11-14,3231960
"2234",2018-11-15,3079804
"2235",2018-11-16,2697800
"2236",2018-11-17,1509857
"2237",2018-11-18,1535847
"2238",2018-11-19,2814600
"2239",2018-11-20,2954272
"2240",2018-11-21,2978127
"2241",2018-11-22,2452900
"2242",2018-11-23,2091749
"2243",2018-11-24,1365736
"2244",2018-11-25,1384929
"2245",2018-11-26,2927100
"2246",2018-11-27,3299070
"2247",2018-11-28,3252687
"2248",2018-11-29,3025221
"2249",2018-11-30,2606381
"2250",2018-12-01,1429120
"2251",2018-12-02,1436376
"2252",2018-12-03,2968026
"2253",2018-12-04,2958404
"2254",2018-12-05,3068236
"2255",2018-12-06,2856338
"2256",2018-12-07,2640463
"2257",2018-12-08,1495035
"2258",2018-12-09,1513903
"2259",2018-12-10,2673967
"2260",2018-12-11,2704850
"2261",2018-12-12,2802786
"2262",2018-12-13,2674183
"2263",2018-12-14,2164451
"2264",2018-12-15,1305683
"2265",2018-12-16,1220584
"2266",2018-12-17,2243363
"2267",2018-12-18,2402527
"2268",2018-12-19,2443318
"2269",2018-12-20,2153783
"2270",2018-12-21,1866212
"2271",2018-12-22,1019487
"2272",2018-12-23,1070978
"2273",2018-12-24,1125289
"2274",2018-12-25,1001042
"2275",2018-12-26,1366816
"2276",2018-12-27,1509497
"2277",2018-12-28,1437090
"2278",2018-12-29,952720
"2279",2018-12-30,899605
"2280",2018-12-31,1178071
"2281",2019-01-01,829199
"2282",2019-01-02,1893406
"2283",2019-01-03,1971920
"2284",2019-01-04,1887494
